uid,body,title,url,newspaper_uid,host,n_tokens_title,n_tokens_body
dbf49462705f84cda4e77d1c77211a8c,"(CNN) — Es sábado por la mañana en Civita di Bagnoregio, y los lugareños patrullan las murallas medievales, observando a los visitantes mientras se dirigen hacia el pueblo.",Dentro del hermoso pueblo italiano de 12 habitantes que cobra a los turistas una tarifa de entrada,https://cnnespanol.cnn.com/2020/01/16/dentro-del-hermoso-pueblo-italiano-de-12-habitantes-que-cobra-a-los-turistas-una-tarifa-de-entrada/,cnn,cnnespanol.cnn.com,9,16
6c914e6feab78247b4196da9fd012cfb,"Si eres como la mayoría de las personas, has hecho una lista de resoluciones de año nuevo: más ejercicio, organizarte, comer más sano y, sí, beber menos bebidas azucaradas y más agua. Aparentemente todos quieren beber más agua este año, y eso es bueno. Puede sonar bastante fácil pero para algunos de nosotros tomar agua de la mañana a la noche es realmente un poco molesto.",La botella que te ayudará a beber más agua en este 2020,https://cnnespanol.cnn.com/cnne-underscored/2020/01/15/la-botella-que-te-ayudara-a-beber-mas-agua-en-este-2020/,cnn,cnnespanol.cnn.com,4,33
a5e688afcff0f52a40b89ceb4784b9b9,"(CNN) — La tasa de natalidad de China en 2019 alcanzó su nivel más bajo desde la fundación de la República Popular en 1949, según las estadísticas oficiales publicadas por Beijing el viernes.",La tasa de natalidad de China alcanza el nivel más bajo desde que se fundó el país en 1949,https://cnnespanol.cnn.com/2020/01/17/la-tasa-de-natalidad-de-china-alcanza-el-nivel-mas-bajo-desde-que-se-fundo-el-pais-en-1949/,cnn,cnnespanol.cnn.com,8,16
2d9cffa2434ec8b3b15755393a3faccb,(CNN Español) — CNN habló con una de las personas que sufrieron lesiones en la explosión de un ducto de Petróleos Mexicanos; hecho que ocurrió hace un año y que dejó más de 137 muertos y decenas de lesiones.,Se cumple un año de la explosión de un ducto en Hidalgo que dejó al menos 130 muertos,https://cnnespanol.cnn.com/2020/01/18/alerta-sot-vo-mexico-se-cumple-un-ano-de-la-explosion-de-un-ducto-en-hidalgo-que-dejo-al-menos-130-muertos/,cnn,cnnespanol.cnn.com,8,19
d932321a5fb224eada6c7034c02047c2,Nota del editor: Jill Filipovic es una periodista que vive en Nueva York. Es autora del libro “The H-Spot: The Feminist Pursuit of Happiness”. Sígala en Twitter. Las opiniones expresadas en este artículo son propias de la autora.,Por qué Bernie Sanders se equivoca en cuanto a las mujeres,https://cnnespanol.cnn.com/2020/01/15/por-que-bernie-sanders-se-equivoca-en-cuanto-a-las-mujeres-opinion-filipovic/,cnn,cnnespanol.cnn.com,5,23
7b26a6676cc0adc48bdc9134a1e2fef0,"(CNN Español) — La pérdida del cabello puede no ser grave, si se trata de algunos cientos de cabellos al día, que, según la Biblioteca Nacional de Medicina de Estados Unidos, normalmente crecen de nuevo. Pero la pérdida excesiva de cabello puede ser algo angustiante.","Alopecia: ¿qué es, qué la causa y cómo se trata?",https://cnnespanol.cnn.com/2020/01/17/alopecia-que-es-que-la-causa-y-como-se-trata/,cnn,cnnespanol.cnn.com,4,26
ec0899c212ad16a5abad286093d4dc48,"(CNN Español) — Una fuga de al menos 75 presos se registró en una cárcel de Paraguay, según el Ministerio del Interior de ese país.",Al menos 75 presos se fugan de una cárcel de Paraguay ubicada en ciudad que limita con Brasil,https://cnnespanol.cnn.com/2020/01/19/alerta-paraguay-al-menos-75-presos-se-fugan-de-una-carcel-ubicada-en-ciudad-que-limita-con-brasil/,cnn,cnnespanol.cnn.com,9,12
4b8c6be420f8b73e8788dd03fba5b5c6,"Amazon cuida muy bien sus dispositivos: los Echo Dots, por ejemplo, tienen descuentos frecuentemente, y ahora el Kindle Paperwhite está a la venta con un descuento importante, de hecho, está al precio más bajo que hemos visto jamás. Tanto en los modelos de 8GB como de 32GB, con o sin anuncios, ahorrarás al menos $45.",El Kindle Paperwhite nunca estuvo tan barato,https://cnnespanol.cnn.com/cnne-underscored/2020/01/15/el-kindle-paperwhite-nunca-estuvo-tan-barato/,cnn,cnnespanol.cnn.com,5,24
102e992316afc7dd83ca0be3c5f48ec2,"(CNN) — Quitarles las pantallas y leerles a nuestros hijos durante los años formativos desde el nacimiento hasta los 5 años aumenta el desarrollo del cerebro. Todos sabemos que es cierto, pero ahora la ciencia puede convencernos con imágenes sorprendentes.",Este es el cerebro de tu hijo con los libros: las exploraciones muestran el beneficio de la lectura frente al tiempo en pantalla,https://cnnespanol.cnn.com/2020/01/17/este-es-el-cerebro-de-tu-hijo-con-los-libros-las-exploraciones-muestran-el-beneficio-de-la-lectura-frente-al-tiempo-en-pantalla/,cnn,cnnespanol.cnn.com,10,20
6076319a41da500a4ed39386f1b79c53,(CNN) — Puede que veas mucho azul en 2020.,Pantone elige un clásico para su Color del año 2020,https://cnnespanol.cnn.com/2019/12/05/pantone-elige-un-clasico-para-su-color-del-ano-2020/,cnn,cnnespanol.cnn.com,5,4
40de4d1189d45f89796bf39685d830e0,"(CNN) — Una sobreviviente de Auschwitz de 89 años se encuentra ahora con protección policial tras recibir en Italia ataques antisemitas por internet y en vivo, según informes locales.",Esta sobreviviente del Holocausto recibe a diario 200 amenazas; ahora necesita protección policial,https://cnnespanol.cnn.com/2019/11/07/esta-sobreviviente-del-holocausto-recibe-a-diario-200-amenazas-ahora-necesita-proteccion-policial-discriminacion-ataque/,cnn,cnnespanol.cnn.com,9,18
2e7deb5dbedef0b58abff00919e6f313,"(CNN Español) — Un sismo de magnitud 4,8 sacudió Puerto Rico en la noche de este sábado, según reportes preliminares del Servicio Geológico de Estados Unidos (USGS, por sus siglas en inglés).","Reportan sismo de magnitud preliminar 4,8 en Puerto Rico, según el USGS",https://cnnespanol.cnn.com/2020/01/18/reportan-sismo-de-magnitud-preliminar-48-en-puerto-rico-segun-el-usgs/,cnn,cnnespanol.cnn.com,8,18
3f9b1fce9d0f9186688d36af30e1e257,"Si te has puesto como objetivo para este año 2020 llevar una vida más sostenible, una buena forma es aprovechar las rebajas de fin de temporada de Toad & Co, donde los estilos para hombres y mujeres tienen hasta un 40% de descuento.",Ahorra con las rebajas en ropa sostenible de Toad & Co,https://cnnespanol.cnn.com/cnne-underscored/2020/01/16/ahorra-con-las-rebajas-en-ropa-sostenible-de-toad-co/,cnn,cnnespanol.cnn.com,6,19
8eabfd4d51900da31b807c680c92bcce,(CNN) — Podría ser la crítica más extraña de un embajador de Estados Unidos en la historia reciente.,"Racismo, historia y política: por qué los surcoreanos están molestos por el bigote del embajador de EE.UU.",https://cnnespanol.cnn.com/2020/01/17/racismo-historia-y-politica-por-que-los-surcoreanos-estan-molestos-por-el-bigote-del-embajador-de-ee-uu/,cnn,cnnespanol.cnn.com,7,9
891e92c8a6347d2b959033e124e13612,"(CNN) — El duque y la duquesa de Sussex ya no usarán los títulos de “su alteza real” después de anunciar que dejarán de ser miembros de la familia real, anunció el sábado el Palacio de Buckingham.","Enrique y Meghan ya no usarán ‘su alteza real’, dice el Palacio de Buckingham",https://cnnespanol.cnn.com/2020/01/18/enrique-y-meghan-ya-no-usaran-su-alteza-real-dice-el-palacio-de-buckingham/,cnn,cnnespanol.cnn.com,8,19
64ff657ef5534b452784cda94c685e51,"Nota del editor: Vaclav Masek Sánchez recibió su maestría en el Centro para Estudios Latinoamericanos y el Caribe (CLACS) de la Universidad de Nueva York (NYU), donde actualmente es instructor adjunto. Su investigación académica se centra en las historias políticas en Centroamérica. ",Guatemala: un gobierno que empieza desgastado,https://cnnespanol.cnn.com/2020/01/15/guatemala-un-gobierno-que-empieza-desgastado-opinion-vaclav/,cnn,cnnespanol.cnn.com,4,25
d06e8717c7806b4063fd6a38461bf250,"(CNN Español) — El líder de la oposición venezolana Juan Guaidó salió de Venezuela y llegó a Bogotá en donde tendrá este domingo un encuentro con el mandatario colombiano, según un anuncio del propio Iván Duque en su cuenta de Twitter.","Guaidó salió de Venezuela, está en Bogotá, y se reunirá con el presidente Iván Duque",https://cnnespanol.cnn.com/2020/01/19/alerta-venezuela-fuente-cercana-a-guaido-dice-que-salio-del-pais-se-encuentra-en-bogota/,cnn,cnnespanol.cnn.com,8,22
2588dd12a01695ea687dfedebfc4ee74,Hong Kong (CNN) — Una aerolínea con sede en Hong Kong se disculpó luego de exigir a una pasajera que se hiciera una prueba para demostrar que no estaba embarazada antes de abordar un vuelo a la isla de Saipán en el Pacífico estadounidense.,Aerolínea de Hong Kong obliga a una mujer a hacer una prueba de embarazo antes de volar a Saipán,https://cnnespanol.cnn.com/2020/01/16/aerolinea-de-hong-kong-hace-que-una-mujer-se-haga-una-prueba-de-embarazo-antes-de-volar-a-saipan/,cnn,cnnespanol.cnn.com,10,21
8295faee734139024cafb20ed9b0b0e6,"(CNN) — El anuncio de que el ex fiscal independiente Ken Starr se unirá al equipo de defensa de juicio político del presidente Donald Trump sorprendió a muchos el viernes, pero una persona, aparentemente, tuvo una reacción especialmente notable a la noticia.",El singular comentario de Monica Lewinsky sobre (al parecer) un abogado de Trump,https://cnnespanol.cnn.com/2020/01/17/el-singular-comentario-de-monica-lewinsky-sobre-al-parecer-un-abogado-de-trump/,cnn,cnnespanol.cnn.com,7,23
459aa668c7d338c9795dc6a11fb9c62d,(CNN Español) — El Gobierno de Honduras anunció que el convenio firmado el 19 de enero de 2016 y que le dio vida a la Misión de apoyo y Lucha Contra la Corrupción e Impunidad en Honduras (Maccih) no será renovado.,Gobierno no renueva convenio de la Maccih con la OEA,https://cnnespanol.cnn.com/2020/01/18/alerta-honduras-gobierno-no-renueva-convenio-de-la-maccih-con-la-oea/,cnn,cnnespanol.cnn.com,5,18
